session_id,player_id,session_date,platform,country,duration_sec,rounds_played,rounds_won
S0043841,P01951,2024-03-22,ios,BR,1003,1,1
S0043842,P01952,2024-01-19,ios,DE,771,4,3
S0043843,P01952,2024-01-19,ios,DE,3088,4,2
S0043844,P01952,2024-01-20,ios,DE,2901,5,2
S0043845,P01952,2024-01-20,ios,DE,5319,4,1
S0043846,P01952,2024-01-20,ios,DE,5400,2,0
S0043847,P01952,2024-01-20,ios,DE,714,8,2
S0043848,P01952,2024-01-21,ios,DE,1647,7,1
S0043849,P01952,2024-01-22,ios,DE,2101,2,1
S0043850,P01952,2024-01-22,ios,DE,3220,2,2
S0043851,P01952,2024-01-22,ios,DE,4256,6,3
S0043852,P01952,2024-01-23,ios,DE,975,6,2
S0043853,P01952,2024-01-26,ios,DE,1306,2,2
S0043854,P01952,2024-01-27,ios,DE,4115,2,1
S0043855,P01952,2024-01-29,ios,DE,662,8,0
S0043856,P01952,2024-01-29,ios,DE,947,8,3
S0043857,P01952,2024-01-29,ios,DE,2351,6,1
S0043858,P01952,2024-01-29,ios,DE,5400,1,1
S0043859,P01952,2024-01-31,ios,DE,661,1,1
S0043860,P01953,2024-02-25,android,MX,1873,7,1
S0043861,P01953,2024-02-25,android,MX,2521,2,2
S0043862,P01953,2024-02-26,android,MX,4367,6,3
S0043863,P01953,2024-02-27,android,MX,2363,3,0
S0043864,P01953,2024-02-27,android,MX,598,7,3
S0043865,P01953,2024-02-28,android,MX,835,3,2
S0043866,P01953,2024-02-28,android,MX,4118,6,0
S0043867,P01953,2024-02-29,android,MX,2354,2,0
S0043868,P01953,2024-02-29,android,MX,920,3,0
S0043869,P01953,2024-02-29,android,MX,2431,1,0
S0043870,P01953,2024-03-01,android,MX,2173,4,0
S0043871,P01953,2024-03-03,android,MX,404,7,0
S0043872,P01953,2024-03-09,android,MX,513,6,2
S0043873,P01953,2024-03-11,android,MX,2178,2,1
S0043874,P01953,2024-03-11,android,MX,5400,5,2
S0043875,P01953,2024-03-13,android,MX,2118,2,2
S0043876,P01953,2024-03-17,android,MX,415,6,0
S0043877,P01953,2024-03-17,android,MX,687,5,3
S0043878,P01953,2024-03-18,android,MX,2631,4,0
S0043879,P01953,2024-03-18,android,MX,2809,6,0
S0043880,P01953,2024-03-18,android,MX,1609,5,1
S0043881,P01953,2024-03-20,android,MX,1352,6,0
S0043882,P01954,2024-01-12,android,FR,2911,3,2
S0043883,P01954,2024-01-12,android,FR,3508,4,3
S0043884,P01954,2024-01-12,android,FR,2741,7,2
S0043885,P01954,2024-01-13,android,FR,1020,7,2
S0043886,P01954,2024-01-13,android,FR,3101,6,3
S0043887,P01954,2024-01-13,android,FR,1462,1,0
S0043888,P01954,2024-01-13,android,FR,1260,7,3
S0043889,P01954,2024-01-14,android,FR,1231,1,1
S0043890,P01954,2024-01-15,android,FR,1831,8,1
S0043891,P01954,2024-01-15,android,FR,2545,6,0
S0043892,P01954,2024-01-15,android,FR,537,6,3
S0043893,P01954,2024-01-16,android,FR,1166,4,2
S0043894,P01954,2024-01-17,android,FR,1371,3,0
S0043895,P01954,2024-01-18,android,FR,3367,7,0
S0043896,P01954,2024-01-22,android,FR,1074,3,2
S0043897,P01954,2024-01-23,android,FR,1482,7,3
S0043898,P01954,2024-01-24,android,FR,2938,4,2
S0043899,P01954,2024-01-24,android,FR,1851,1,1
S0043900,P01954,2024-01-25,android,FR,4536,5,3
S0043901,P01954,2024-01-25,android,FR,1652,4,2
S0043902,P01954,2024-01-25,android,FR,5400,2,2
S0043903,P01954,2024-01-25,android,FR,5400,4,1
S0043904,P01954,2024-01-25,android,FR,2379,1,0
S0043905,P01954,2024-01-28,android,FR,2323,8,0
S0043906,P01955,2024-01-29,ios,FR,2528,6,0
S0043907,P01955,2024-01-29,ios,FR,2951,6,1
S0043908,P01955,2024-01-30,ios,FR,1947,3,1
S0043909,P01955,2024-01-31,ios,FR,3645,6,0
S0043910,P01955,2024-02-01,ios,FR,2441,1,0
S0043911,P01955,2024-02-01,ios,FR,4153,6,2
S0043912,P01955,2024-02-01,ios,FR,756,2,1
S0043913,P01955,2024-02-02,ios,FR,2058,8,1
S0043914,P01955,2024-02-03,ios,FR,3325,1,0
S0043915,P01955,2024-02-03,ios,FR,911,3,1
S0043916,P01955,2024-02-06,ios,FR,2341,6,2
S0043917,P01955,2024-02-06,ios,FR,2604,7,1
S0043918,P01956,2024-02-27,ios,DE,5098,2,0
S0043919,P01956,2024-02-27,ios,DE,1474,7,0
S0043920,P01956,2024-02-27,ios,DE,2052,1,0
S0043921,P01956,2024-02-28,ios,DE,1295,7,2
S0043922,P01956,2024-02-28,ios,DE,1661,5,3
S0043923,P01956,2024-02-29,ios,DE,4777,2,2
S0043924,P01956,2024-02-29,ios,DE,1776,4,3
S0043925,P01956,2024-02-29,ios,DE,1181,6,0
S0043926,P01956,2024-03-02,ios,DE,1620,7,0
S0043927,P01956,2024-03-02,ios,DE,1324,8,1
S0043928,P01957,2024-02-14,android,ID,1387,6,0
S0043929,P01957,2024-02-14,android,ID,1308,1,0
S0043930,P01957,2024-02-14,android,ID,1339,3,2
S0043931,P01957,2024-02-15,android,ID,887,3,1
S0043932,P01957,2024-02-17,android,ID,1884,2,1
S0043933,P01957,2024-02-17,android,ID,1005,6,3
S0043934,P01957,2024-02-17,android,ID,3586,7,1
S0043935,P01957,2024-02-17,android,ID,1499,3,0
S0043936,P01957,2024-02-18,android,ID,2310,5,0
S0043937,P01957,2024-02-18,android,ID,2313,4,2
S0043938,P01957,2024-02-19,android,ID,600,8,2
S0043939,P01957,2024-02-21,android,ID,1540,7,2
S0043940,P01957,2024-02-21,android,ID,5069,8,2
S0043941,P01957,2024-02-21,android,ID,1135,5,3
S0043942,P01957,2024-02-22,android,ID,5400,4,3
S0043943,P01957,2024-02-25,android,ID,2506,8,2
S0043944,P01957,2024-02-27,android,ID,2465,1,1
S0043945,P01957,2024-02-28,android,ID,2087,5,3
S0043946,P01957,2024-02-28,android,ID,3386,2,0
S0043947,P01957,2024-03-02,android,ID,3501,6,2
S0043948,P01957,2024-03-02,android,ID,1787,5,2
S0043949,P01957,2024-03-02,android,ID,1396,6,2
S0043950,P01957,2024-03-02,android,ID,769,8,0
S0043951,P01957,2024-03-03,android,ID,2946,7,3
S0043952,P01957,2024-03-03,android,ID,1880,6,1
S0043953,P01957,2024-03-03,android,ID,1089,6,2
S0043954,P01957,2024-03-03,android,ID,1276,2,2
S0043955,P01957,2024-03-04,android,ID,1735,6,2
S0043956,P01957,2024-03-06,android,ID,1003,7,1
S0043957,P01957,2024-03-06,android,ID,1861,1,1
S0043958,P01957,2024-03-08,android,ID,683,8,2
S0043959,P01957,2024-03-09,android,ID,1313,8,3
S0043960,P01957,2024-03-09,android,ID,900,2,0
S0043961,P01957,2024-03-09,android,ID,2038,1,0
S0043962,P01957,2024-03-10,android,ID,1005,2,1
S0043963,P01957,2024-03-10,android,ID,1292,6,0
S0043964,P01957,2024-03-10,android,ID,5400,1,0
S0043965,P01957,2024-03-10,android,ID,3038,4,0
S0043966,P01957,2024-03-13,android,ID,2592,6,1
S0043967,P01957,2024-03-13,android,ID,3938,2,2
S0043968,P01957,2024-03-13,android,ID,2458,6,3
S0043969,P01957,2024-03-13,android,ID,778,2,1
S0043970,P01957,2024-03-13,android,ID,820,6,0
S0043971,P01958,2024-01-04,android,DE,355,1,0
S0043972,P01958,2024-01-05,android,DE,2040,1,1
S0043973,P01958,2024-01-05,android,DE,957,8,3
S0043974,P01958,2024-01-06,android,DE,1284,6,3
S0043975,P01958,2024-01-07,android,DE,1492,3,1
S0043976,P01958,2024-01-08,android,DE,1255,3,0
S0043977,P01958,2024-01-09,android,DE,1771,8,0
S0043978,P01958,2024-01-10,android,DE,1525,2,2
S0043979,P01958,2024-01-12,android,DE,1437,7,1
S0043980,P01958,2024-01-13,android,DE,714,4,3
S0043981,P01958,2024-01-15,android,DE,2090,1,1
S0043982,P01958,2024-01-19,android,DE,5400,5,3
S0043983,P01958,2024-01-19,android,DE,2134,2,0
S0043984,P01958,2024-01-19,android,DE,5400,8,3
S0043985,P01958,2024-01-19,android,DE,1285,2,0
S0043986,P01959,2024-02-23,android,MX,1553,8,1
S0043987,P01959,2024-02-24,android,MX,1786,4,3
S0043988,P01959,2024-02-24,android,MX,1632,1,0
S0043989,P01959,2024-02-24,android,MX,3637,8,0
S0043990,P01959,2024-02-24,android,MX,485,8,2
S0043991,P01959,2024-02-24,android,MX,1376,6,1
S0043992,P01959,2024-02-25,android,MX,4905,2,0
S0043993,P01959,2024-02-25,android,MX,1342,2,1
S0043994,P01959,2024-02-27,android,MX,3156,1,1
S0043995,P01959,2024-02-27,android,MX,2597,2,0
S0043996,P01959,2024-02-27,android,MX,1730,3,2
S0043997,P01959,2024-02-28,android,MX,2186,4,2
S0043998,P01960,2024-01-07,android,US,1717,3,1
S0043999,P01960,2024-01-07,android,US,504,1,1
S0044000,P01960,2024-01-08,android,US,2382,1,1
S0044001,P01960,2024-01-08,android,US,1249,3,1
S0044002,P01960,2024-01-09,android,US,791,6,2
S0044003,P01960,2024-01-10,android,US,2280,7,2
S0044004,P01960,2024-01-10,android,US,2192,5,1
S0044005,P01960,2024-01-11,android,US,3257,7,0
S0044006,P01960,2024-01-11,android,US,1545,5,2
S0044007,P01960,2024-01-12,android,US,3026,2,1
S0044008,P01960,2024-01-12,android,US,1831,1,1
S0044009,P01960,2024-01-12,android,US,2224,4,3
S0044010,P01960,2024-01-12,android,US,2337,8,1
S0044011,P01960,2024-01-12,android,US,813,7,3
S0044012,P01960,2024-01-13,android,US,2267,2,1
S0044013,P01960,2024-01-15,android,US,1924,2,2
S0044014,P01960,2024-01-15,android,US,1536,2,0
S0044015,P01960,2024-01-17,android,US,1936,3,2
S0044016,P01960,2024-01-17,android,US,5400,4,2
S0044017,P01960,2024-01-17,android,US,571,3,2
S0044018,P01960,2024-01-17,android,US,1670,6,3
S0044019,P01960,2024-01-19,android,US,2942,1,1
S0044020,P01960,2024-01-19,android,US,856,8,0
S0044021,P01960,2024-01-19,android,US,2258,2,0
S0044022,P01960,2024-01-24,android,US,2167,6,2
S0044023,P01960,2024-01-25,android,US,696,8,2
S0044024,P01960,2024-01-25,android,US,1273,3,2
S0044025,P01960,2024-01-26,android,US,5271,6,2
S0044026,P01960,2024-01-27,android,US,696,2,1
S0044027,P01960,2024-01-29,android,US,1389,8,3
S0044028,P01960,2024-01-30,android,US,1637,1,0
S0044029,P01960,2024-01-30,android,US,1812,2,0
S0044030,P01960,2024-02-06,android,US,1411,7,0
S0044031,P01960,2024-02-06,android,US,1899,1,1
S0044032,P01960,2024-02-06,android,US,1769,7,3
S0044033,P01960,2024-02-06,android,US,2768,2,0
S0044034,P01960,2024-02-17,android,US,3001,7,2
S0044035,P01960,2024-02-17,android,US,2353,7,0
S0044036,P01960,2024-03-03,android,US,2083,8,2
S0044037,P01960,2024-03-03,android,US,707,7,0
S0044038,P01960,2024-03-05,android,US,1938,3,1
S0044039,P01960,2024-03-19,android,US,3527,8,3
S0044040,P01960,2024-03-19,android,US,687,5,1
S0044041,P01960,2024-03-19,android,US,820,6,0
S0044042,P01960,2024-03-19,android,US,4425,1,0
S0044043,P01961,2024-02-20,android,ID,736,4,1
S0044044,P01961,2024-02-20,android,ID,1699,5,2
S0044045,P01961,2024-02-21,android,ID,1298,2,0
S0044046,P01961,2024-02-21,android,ID,4268,8,1
S0044047,P01961,2024-02-24,android,ID,2168,6,0
S0044048,P01961,2024-02-24,android,ID,2906,6,2
S0044049,P01961,2024-02-25,android,ID,1869,6,3
S0044050,P01961,2024-02-25,android,ID,5400,6,2
S0044051,P01961,2024-02-27,android,ID,1157,5,3
S0044052,P01961,2024-02-27,android,ID,2221,1,1
S0044053,P01961,2024-02-27,android,ID,3843,1,1
S0044054,P01961,2024-02-27,android,ID,4404,4,1
S0044055,P01961,2024-02-28,android,ID,1539,7,1
S0044056,P01961,2024-02-28,android,ID,536,8,2
S0044057,P01961,2024-02-29,android,ID,1435,5,1
S0044058,P01961,2024-02-29,android,ID,5146,2,0
S0044059,P01961,2024-02-29,android,ID,1143,1,1
S0044060,P01961,2024-03-01,android,ID,2153,1,1
S0044061,P01961,2024-03-01,android,ID,1503,8,2
S0044062,P01962,2024-03-05,android,PH,1731,1,0
S0044063,P01962,2024-03-08,android,PH,3973,4,0
S0044064,P01962,2024-03-08,android,PH,2106,4,0
S0044065,P01962,2024-03-08,android,PH,5400,6,1
S0044066,P01962,2024-03-09,android,PH,3247,2,0
S0044067,P01962,2024-03-09,android,PH,1956,3,3
S0044068,P01962,2024-03-09,android,PH,1708,8,1
S0044069,P01962,2024-03-10,android,PH,2206,7,1
S0044070,P01962,2024-03-10,android,PH,862,5,1
S0044071,P01963,2024-02-17,android,ID,958,4,0
S0044072,P01963,2024-02-17,android,ID,2847,7,3
S0044073,P01963,2024-02-18,android,ID,3139,3,0
S0044074,P01963,2024-02-18,android,ID,817,1,1
S0044075,P01963,2024-02-19,android,ID,3028,3,1
S0044076,P01963,2024-02-19,android,ID,1627,7,3
S0044077,P01963,2024-02-20,android,ID,1098,2,1
S0044078,P01963,2024-02-20,android,ID,1497,2,0
S0044079,P01963,2024-02-21,android,ID,3080,1,1
S0044080,P01963,2024-02-21,android,ID,2605,6,2
S0044081,P01963,2024-02-21,android,ID,2161,5,1
S0044082,P01963,2024-02-21,android,ID,2268,2,2
S0044083,P01963,2024-02-22,android,ID,911,6,2
S0044084,P01963,2024-02-22,android,ID,2510,1,0
S0044085,P01963,2024-02-23,android,ID,1374,5,0
S0044086,P01963,2024-02-23,android,ID,5400,7,3
S0044087,P01963,2024-02-24,android,ID,1439,2,0
S0044088,P01963,2024-02-24,android,ID,5400,6,3
S0044089,P01963,2024-02-24,android,ID,1641,1,0
S0044090,P01963,2024-02-25,android,ID,1707,7,0
S0044091,P01963,2024-02-25,android,ID,1515,1,0
S0044092,P01963,2024-02-25,android,ID,849,6,0
S0044093,P01963,2024-02-26,android,ID,4007,3,1
S0044094,P01963,2024-02-28,android,ID,1916,6,2
S0044095,P01963,2024-02-28,android,ID,2633,3,2
S0044096,P01963,2024-02-29,android,ID,4765,2,0
S0044097,P01963,2024-02-29,android,ID,1671,1,1
S0044098,P01963,2024-02-29,android,ID,1710,5,3
S0044099,P01963,2024-02-29,android,ID,1972,5,0
S0044100,P01963,2024-02-29,android,ID,837,3,3
S0044101,P01963,2024-03-01,android,ID,603,1,1
S0044102,P01963,2024-03-03,android,ID,733,3,2
S0044103,P01963,2024-03-03,android,ID,3807,1,0
S0044104,P01963,2024-03-05,android,ID,1486,3,3
S0044105,P01963,2024-03-05,android,ID,2894,6,1
S0044106,P01963,2024-03-06,android,ID,1548,1,1
S0044107,P01963,2024-03-06,android,ID,701,5,1
S0044108,P01963,2024-03-06,android,ID,3040,6,1
S0044109,P01963,2024-03-06,android,ID,1060,1,1
S0044110,P01963,2024-03-09,android,ID,2560,3,2
S0044111,P01963,2024-03-09,android,ID,3146,4,3
S0044112,P01963,2024-03-09,android,ID,1760,1,1
S0044113,P01963,2024-03-12,android,ID,2402,6,3
S0044114,P01963,2024-03-14,android,ID,769,5,0
S0044115,P01963,2024-03-14,android,ID,5400,3,0
S0044116,P01963,2024-03-16,android,ID,2354,1,1
S0044117,P01963,2024-03-17,android,ID,2889,1,0
S0044118,P01963,2024-03-19,android,ID,3167,1,0
S0044119,P01963,2024-03-19,android,ID,1663,7,2
S0044120,P01963,2024-03-19,android,ID,1894,8,3
S0044121,P01964,2024-01-31,android,IN,3466,1,1
S0044122,P01964,2024-01-31,android,IN,1450,5,2
S0044123,P01964,2024-02-01,android,IN,2286,8,2
S0044124,P01964,2024-02-02,android,IN,2393,4,1
S0044125,P01964,2024-02-02,android,IN,1163,4,3
S0044126,P01964,2024-02-02,android,IN,2359,1,0
S0044127,P01964,2024-02-02,android,IN,654,5,2
S0044128,P01964,2024-02-04,android,IN,3136,5,2
S0044129,P01964,2024-02-04,android,IN,4637,8,0
S0044130,P01964,2024-02-05,android,IN,3113,5,1
S0044131,P01964,2024-02-05,android,IN,4439,6,1
S0044132,P01964,2024-02-05,android,IN,1144,7,0
S0044133,P01965,2024-02-19,ios,IN,1579,8,3
S0044134,P01965,2024-02-19,ios,IN,1949,3,0
S0044135,P01965,2024-02-19,ios,IN,1953,7,3
S0044136,P01965,2024-02-19,ios,IN,1390,7,3
S0044137,P01965,2024-02-20,ios,IN,1045,5,1
S0044138,P01965,2024-02-22,ios,IN,5095,6,3
S0044139,P01965,2024-02-23,ios,IN,1096,3,1
S0044140,P01965,2024-02-24,ios,IN,4884,2,1
S0044141,P01965,2024-02-24,ios,IN,2433,2,2
S0044142,P01965,2024-02-25,ios,IN,2042,2,2
S0044143,P01965,2024-02-27,ios,IN,2504,4,0
S0044144,P01965,2024-02-27,ios,IN,4510,2,0
S0044145,P01965,2024-02-29,ios,IN,374,8,2
S0044146,P01965,2024-03-02,ios,IN,2242,1,1
S0044147,P01965,2024-03-02,ios,IN,1977,4,0
S0044148,P01965,2024-03-03,ios,IN,2021,1,1
S0044149,P01965,2024-03-05,ios,IN,3178,2,1
S0044150,P01965,2024-03-06,ios,IN,1253,4,1
S0044151,P01965,2024-03-06,ios,IN,906,5,1
S0044152,P01965,2024-03-06,ios,IN,787,8,0
S0044153,P01965,2024-03-06,ios,IN,1048,7,3
S0044154,P01965,2024-03-06,ios,IN,2731,2,0
S0044155,P01965,2024-03-07,ios,IN,2447,7,0
S0044156,P01965,2024-03-07,ios,IN,3071,6,0
S0044157,P01965,2024-03-08,ios,IN,1372,6,2
S0044158,P01965,2024-03-08,ios,IN,1409,2,2
S0044159,P01965,2024-03-08,ios,IN,4876,2,2
S0044160,P01965,2024-03-09,ios,IN,3333,7,0
S0044161,P01965,2024-03-09,ios,IN,2839,8,1
S0044162,P01965,2024-03-09,ios,IN,604,4,0
S0044163,P01965,2024-03-09,ios,IN,5400,1,1
S0044164,P01965,2024-03-09,ios,IN,1711,7,0
S0044165,P01965,2024-03-17,ios,IN,2005,3,1
S0044166,P01965,2024-03-17,ios,IN,2365,1,0
S0044167,P01965,2024-03-17,ios,IN,1995,8,1
S0044168,P01965,2024-03-21,ios,IN,1630,1,0
S0044169,P01965,2024-03-21,ios,IN,1972,8,0
S0044170,P01966,2024-01-11,android,US,2648,7,3
S0044171,P01966,2024-01-11,android,US,3008,1,0
S0044172,P01966,2024-01-11,android,US,3758,4,0
S0044173,P01966,2024-01-13,android,US,935,1,1
S0044174,P01966,2024-01-14,android,US,1303,3,1
S0044175,P01966,2024-01-14,android,US,3016,7,0
S0044176,P01966,2024-01-14,android,US,704,2,2
S0044177,P01966,2024-01-14,android,US,1992,3,3
S0044178,P01966,2024-01-15,android,US,1128,7,3
S0044179,P01966,2024-01-16,android,US,2516,5,2
S0044180,P01966,2024-01-16,android,US,1088,4,2
S0044181,P01966,2024-01-17,android,US,1457,2,2
S0044182,P01966,2024-01-18,android,US,1518,5,0
S0044183,P01966,2024-01-18,android,US,2096,8,2
S0044184,P01966,2024-01-18,android,US,3213,1,0
S0044185,P01966,2024-01-18,android,US,3358,7,1
S0044186,P01966,2024-01-19,android,US,2044,7,1
S0044187,P01966,2024-01-20,android,US,929,6,0
S0044188,P01966,2024-01-26,android,US,5400,2,2
S0044189,P01966,2024-01-27,android,US,1717,8,1
S0044190,P01966,2024-01-27,android,US,2130,3,1
S0044191,P01966,2024-01-27,android,US,2090,4,2
S0044192,P01966,2024-01-29,android,US,2235,6,2
S0044193,P01966,2024-01-29,android,US,1087,4,2
S0044194,P01966,2024-01-30,android,US,2352,4,3
S0044195,P01966,2024-01-30,android,US,5393,1,0
S0044196,P01966,2024-01-30,android,US,541,4,1
S0044197,P01966,2024-01-30,android,US,1843,4,1
S0044198,P01966,2024-01-31,android,US,922,4,2
S0044199,P01966,2024-02-01,android,US,3272,7,2
S0044200,P01966,2024-02-05,android,US,3585,5,3
S0044201,P01966,2024-02-05,android,US,1674,6,2
S0044202,P01966,2024-02-05,android,US,1875,3,2
S0044203,P01966,2024-02-05,android,US,1065,8,0
S0044204,P01966,2024-02-05,android,US,439,8,2
S0044205,P01966,2024-02-09,android,US,1537,7,1
S0044206,P01967,2024-02-17,android,BR,1590,3,1
S0044207,P01967,2024-02-17,android,BR,1855,5,0
S0044208,P01967,2024-02-20,android,BR,252,3,0
S0044209,P01967,2024-02-20,android,BR,642,6,3
S0044210,P01967,2024-02-20,android,BR,742,7,0
S0044211,P01967,2024-02-20,android,BR,1900,3,0
S0044212,P01967,2024-02-21,android,BR,2568,4,2
S0044213,P01967,2024-02-21,android,BR,900,2,2
S0044214,P01967,2024-02-22,android,BR,1532,4,1
S0044215,P01967,2024-02-22,android,BR,1277,5,1
S0044216,P01967,2024-02-28,android,BR,5400,5,1
S0044217,P01967,2024-02-29,android,BR,1435,1,0
S0044218,P01967,2024-03-02,android,BR,1399,7,2
S0044219,P01967,2024-03-05,android,BR,1108,1,0
S0044220,P01967,2024-03-05,android,BR,577,2,0
S0044221,P01967,2024-03-06,android,BR,2664,3,2
S0044222,P01967,2024-03-06,android,BR,1540,7,2
S0044223,P01967,2024-03-06,android,BR,1432,8,2
S0044224,P01967,2024-03-10,android,BR,2017,3,2
S0044225,P01967,2024-03-10,android,BR,701,6,3
S0044226,P01967,2024-03-10,android,BR,5230,3,3
S0044227,P01967,2024-03-11,android,BR,606,1,0
S0044228,P01967,2024-03-11,android,BR,5249,4,1
S0044229,P01967,2024-03-11,android,BR,1791,2,2
S0044230,P01967,2024-03-11,android,BR,1433,2,0
S0044231,P01967,2024-03-13,android,BR,2704,5,3
S0044232,P01967,2024-03-15,android,BR,1468,5,0
S0044233,P01968,2024-01-29,android,BR,3162,3,3
S0044234,P01968,2024-01-30,android,BR,2174,4,3
S0044235,P01968,2024-01-30,android,BR,2772,6,1
S0044236,P01968,2024-01-30,android,BR,3374,4,2
S0044237,P01968,2024-01-30,android,BR,1628,7,0
S0044238,P01968,2024-02-01,android,BR,3225,4,2
S0044239,P01968,2024-02-01,android,BR,2466,2,1
S0044240,P01968,2024-02-02,android,BR,4025,5,2
S0044241,P01968,2024-02-03,android,BR,1450,6,3
S0044242,P01968,2024-02-03,android,BR,4102,4,2
S0044243,P01968,2024-02-04,android,BR,1136,6,1
S0044244,P01968,2024-02-05,android,BR,542,8,1
S0044245,P01968,2024-02-06,android,BR,797,7,3
S0044246,P01968,2024-02-06,android,BR,1481,6,0
S0044247,P01968,2024-02-06,android,BR,2116,1,1
S0044248,P01968,2024-02-06,android,BR,1825,7,3
S0044249,P01968,2024-02-07,android,BR,2898,5,2
S0044250,P01968,2024-02-09,android,BR,879,3,1
S0044251,P01968,2024-02-09,android,BR,5088,8,0
S0044252,P01968,2024-02-10,android,BR,4052,1,0
S0044253,P01968,2024-02-12,android,BR,3168,6,2
S0044254,P01968,2024-02-12,android,BR,3862,6,1
S0044255,P01968,2024-02-14,android,BR,712,4,1
S0044256,P01968,2024-02-14,android,BR,2750,1,1
S0044257,P01968,2024-02-14,android,BR,2819,1,1
S0044258,P01968,2024-02-14,android,BR,3230,8,1
S0044259,P01968,2024-02-14,android,BR,3005,1,1
S0044260,P01968,2024-02-16,android,BR,2360,4,3
S0044261,P01968,2024-02-16,android,BR,2304,4,2
S0044262,P01968,2024-02-17,android,BR,3697,7,2
S0044263,P01968,2024-02-19,android,BR,1243,6,2
S0044264,P01968,2024-02-19,android,BR,2253,4,0
S0044265,P01968,2024-02-20,android,BR,1297,4,3
S0044266,P01968,2024-02-20,android,BR,1650,1,1
S0044267,P01968,2024-02-20,android,BR,363,2,2
S0044268,P01968,2024-02-25,android,BR,1072,7,3
S0044269,P01968,2024-02-29,android,BR,1391,3,1
S0044270,P01968,2024-02-29,android,BR,1402,8,0
S0044271,P01968,2024-02-29,android,BR,1480,1,1
S0044272,P01968,2024-02-29,android,BR,888,8,1
S0044273,P01968,2024-03-02,android,BR,1481,2,1
S0044274,P01968,2024-03-02,android,BR,3467,6,1
S0044275,P01968,2024-03-02,android,BR,1511,8,0
S0044276,P01968,2024-03-02,android,BR,3939,4,2
S0044277,P01968,2024-03-02,android,BR,3787,3,2
S0044278,P01968,2024-03-05,android,BR,1271,2,0
S0044279,P01968,2024-03-15,android,BR,2544,3,0
S0044280,P01968,2024-03-15,android,BR,822,3,0
S0044281,P01968,2024-03-16,android,BR,960,3,2
S0044282,P01968,2024-03-16,android,BR,1933,7,3
S0044283,P01968,2024-03-16,android,BR,2453,2,2
S0044284,P01968,2024-03-16,android,BR,4760,7,1
S0044285,P01968,2024-03-17,android,BR,1639,8,3
S0044286,P01968,2024-03-17,android,BR,2008,1,1
S0044287,P01969,2024-01-04,android,US,1917,2,2
S0044288,P01969,2024-01-05,android,US,5303,1,0
S0044289,P01969,2024-01-05,android,US,4045,4,3
S0044290,P01969,2024-01-06,android,US,2277,7,2
S0044291,P01969,2024-01-06,android,US,2911,7,1
S0044292,P01969,2024-01-06,android,US,2230,4,1
S0044293,P01969,2024-01-06,android,US,3445,1,1
S0044294,P01969,2024-01-06,android,US,3032,5,0
S0044295,P01969,2024-01-07,android,US,1508,5,2
S0044296,P01969,2024-01-08,android,US,1919,2,0
S0044297,P01969,2024-01-09,android,US,1992,3,1
S0044298,P01969,2024-01-10,android,US,1980,2,1
S0044299,P01969,2024-01-10,android,US,1333,8,2
S0044300,P01969,2024-01-11,android,US,2213,3,3
S0044301,P01969,2024-01-11,android,US,1332,2,1
S0044302,P01969,2024-01-11,android,US,1272,2,0
S0044303,P01969,2024-01-12,android,US,1683,4,2
S0044304,P01969,2024-01-12,android,US,2125,7,2
S0044305,P01969,2024-01-12,android,US,3772,6,3
S0044306,P01969,2024-01-13,android,US,2768,3,3
S0044307,P01969,2024-01-14,android,US,3519,4,2
S0044308,P01969,2024-01-14,android,US,5237,4,2
S0044309,P01969,2024-01-19,android,US,1272,7,1
S0044310,P01969,2024-01-19,android,US,2770,4,1
S0044311,P01969,2024-01-20,android,US,2837,6,2
S0044312,P01969,2024-01-24,android,US,2108,3,0
S0044313,P01969,2024-01-24,android,US,3089,8,1
S0044314,P01969,2024-01-24,android,US,1905,5,0
S0044315,P01969,2024-01-24,android,US,2703,6,3
S0044316,P01969,2024-01-24,android,US,772,1,0
S0044317,P01969,2024-01-30,android,US,1810,6,3
S0044318,P01969,2024-02-02,android,US,2765,5,2
S0044319,P01969,2024-02-14,android,US,3351,5,0
S0044320,P01970,2024-02-10,ios,US,1078,1,0
S0044321,P01970,2024-02-10,ios,US,1721,5,0
S0044322,P01970,2024-02-11,ios,US,955,7,1
S0044323,P01970,2024-02-11,ios,US,1432,3,2
S0044324,P01970,2024-02-11,ios,US,2185,1,1
S0044325,P01970,2024-02-12,ios,US,3365,1,1
S0044326,P01970,2024-02-12,ios,US,3109,8,0
S0044327,P01970,2024-02-13,ios,US,2066,3,1
S0044328,P01970,2024-02-13,ios,US,1223,7,2
S0044329,P01970,2024-02-15,ios,US,1663,1,0
S0044330,P01970,2024-02-15,ios,US,5400,2,2
S0044331,P01970,2024-02-15,ios,US,781,5,1
S0044332,P01970,2024-02-15,ios,US,875,5,3
S0044333,P01970,2024-02-15,ios,US,2008,1,1
S0044334,P01970,2024-02-18,ios,US,2763,3,2
S0044335,P01970,2024-02-18,ios,US,3035,1,0
S0044336,P01970,2024-02-18,ios,US,2149,1,1
S0044337,P01970,2024-02-19,ios,US,726,4,2
S0044338,P01970,2024-02-19,ios,US,1584,2,1
S0044339,P01970,2024-02-19,ios,US,626,2,0
S0044340,P01970,2024-02-20,ios,US,2291,7,0
S0044341,P01970,2024-02-20,ios,US,2376,1,0
S0044342,P01970,2024-02-21,ios,US,1676,5,0
