player_id,install_date,country,platform,age_group,acq_source,is_payer,stumble_pass,lifetime_gems
P01332,2024-02-16,BR,android,13-17,app_store_search,False,False,44842
P01333,2024-03-08,FR,android,18-24,paid_social,False,False,11796
P01334,2024-03-05,FR,ios,45+,paid_social,False,False,24450
P01335,2024-02-04,DE,android,45+,organic,False,False,34846
P01336,2024-01-22,US,ios,18-24,organic,False,False,45037
P01337,2024-02-02,GB,android,25-34,organic,False,False,47130
P01338,2024-03-02,US,android,35-44,influencer,False,False,17504
P01339,2024-02-07,US,android,13-17,paid_social,False,False,45728
P01340,2024-02-13,BR,ios,35-44,app_store_search,False,False,30041
P01341,2024-01-15,ID,android,45+,paid_social,False,False,10715
P01342,2024-02-29,TR,android,13-17,influencer,False,False,21803
P01343,2024-01-10,GB,android,13-17,paid_social,False,False,3370
P01344,2024-01-19,MX,android,45+,paid_social,True,False,1908
P01345,2024-01-29,ID,android,25-34,organic,False,False,37075
P01346,2024-03-27,BR,android,13-17,paid_social,False,False,21134
P01347,2024-03-27,ID,android,18-24,paid_social,False,False,44065
P01348,2024-02-20,FR,android,18-24,influencer,False,False,49649
P01349,2024-03-12,US,android,25-34,app_store_search,False,False,3587
P01350,2024-02-16,TR,android,25-34,paid_social,False,False,30023
P01351,2024-01-12,IN,android,45+,organic,False,True,45153
P01352,2024-02-20,ID,ios,18-24,paid_social,False,False,2413
P01353,2024-01-02,GB,android,25-34,paid_social,False,False,25038
P01354,2024-02-03,ID,android,25-34,organic,True,False,22555
P01355,2024-03-09,TR,android,18-24,cross_promo,False,False,10952
P01356,2024-01-16,TR,android,13-17,app_store_search,False,True,3457
P01357,2024-02-28,ID,android,45+,app_store_search,False,False,8464
P01358,2024-02-17,BR,ios,35-44,organic,False,False,1150
P01359,2024-03-27,DE,android,18-24,cross_promo,False,False,47305
P01360,2024-03-27,TR,ios,25-34,influencer,False,False,32264
P01361,2024-02-03,US,android,18-24,paid_social,False,False,40222
P01362,2024-03-15,DE,android,25-34,paid_social,False,False,47553
P01363,2024-02-18,DE,android,25-34,cross_promo,False,False,44349
P01364,2024-03-22,MX,ios,18-24,paid_social,False,False,32786
P01365,2024-02-17,US,android,45+,paid_social,False,False,9808
P01366,2024-01-14,GB,android,25-34,paid_social,False,False,49136
P01367,2024-03-27,TR,android,18-24,paid_social,False,False,38345
P01368,2024-01-30,US,android,25-34,organic,False,False,4081
P01369,2024-03-01,BR,android,13-17,app_store_search,False,False,39222
P01370,2024-01-04,FR,android,18-24,influencer,False,False,8933
P01371,2024-03-20,US,android,18-24,influencer,False,False,2671
P01372,2024-03-12,TR,android,18-24,organic,True,False,43739
P01373,2024-02-11,IN,android,25-34,influencer,False,False,47738
P01374,2024-03-19,BR,ios,18-24,organic,True,False,31217
P01375,2024-01-29,TR,android,25-34,organic,False,False,39155
P01376,2024-03-23,ID,android,25-34,paid_social,False,False,39601
P01377,2024-01-09,IN,android,18-24,paid_social,False,False,19008
P01378,2024-03-22,BR,android,35-44,influencer,False,False,21883
P01379,2024-02-29,DE,android,18-24,organic,False,False,33282
P01380,2024-03-30,US,android,18-24,paid_social,True,False,32974
P01381,2024-02-08,ID,android,18-24,organic,False,False,33715
P01382,2024-03-24,FR,android,18-24,app_store_search,False,False,43401
P01383,2024-02-22,BR,android,13-17,paid_social,False,False,15380
P01384,2024-01-15,DE,android,25-34,influencer,False,False,18212
P01385,2024-01-18,BR,ios,18-24,paid_social,False,False,28174
P01386,2024-01-06,MX,android,18-24,organic,False,True,6861
P01387,2024-01-05,US,android,45+,app_store_search,False,False,6094
P01388,2024-02-08,FR,android,25-34,organic,False,False,39113
P01389,2024-03-04,ID,android,35-44,paid_social,False,False,46728
P01390,2024-01-15,BR,android,13-17,influencer,False,True,24363
P01391,2024-01-13,US,ios,25-34,organic,False,False,22310
P01392,2024-01-31,US,ios,35-44,cross_promo,False,False,39300
P01393,2024-03-09,IN,android,25-34,paid_social,False,False,5943
P01394,2024-01-18,BR,ios,25-34,organic,False,False,14569
P01395,2024-02-19,PH,ios,18-24,organic,True,False,42616
P01396,2024-02-28,ID,ios,13-17,organic,True,False,8793
P01397,2024-02-17,BR,ios,18-24,cross_promo,False,False,38207
P01398,2024-03-26,DE,android,18-24,influencer,False,False,25287
P01399,2024-03-30,GB,android,35-44,organic,True,False,33971
P01400,2024-03-10,US,android,18-24,organic,False,False,42351
P01401,2024-02-23,US,android,45+,influencer,False,False,47179
P01402,2024-03-16,US,ios,45+,paid_social,False,False,31369
P01403,2024-01-20,MX,android,18-24,paid_social,False,False,23023
P01404,2024-02-23,GB,android,18-24,paid_social,False,False,45885
P01405,2024-03-24,ID,ios,35-44,organic,False,False,23897
P01406,2024-01-13,PH,ios,45+,influencer,False,False,23010
P01407,2024-03-03,PH,ios,18-24,app_store_search,False,False,40154
P01408,2024-03-19,IN,android,18-24,organic,False,False,35899
P01409,2024-02-22,TR,android,18-24,influencer,False,False,20114
P01410,2024-02-05,US,android,25-34,paid_social,False,True,19050
P01411,2024-01-05,US,android,18-24,paid_social,False,False,49701
P01412,2024-03-29,BR,android,25-34,organic,False,True,21125
P01413,2024-02-17,US,android,13-17,cross_promo,False,True,28558
P01414,2024-01-28,IN,ios,13-17,paid_social,False,False,44846
P01415,2024-02-26,FR,android,18-24,paid_social,True,False,20396
P01416,2024-02-26,US,android,18-24,paid_social,False,False,27125
P01417,2024-01-31,US,android,18-24,organic,False,False,22580
P01418,2024-02-16,ID,android,18-24,organic,False,False,38973
P01419,2024-01-13,FR,android,18-24,influencer,False,False,23574
P01420,2024-03-28,BR,android,18-24,organic,False,False,24619
P01421,2024-02-17,IN,android,18-24,influencer,False,False,13869
P01422,2024-03-10,US,android,45+,paid_social,False,False,658
P01423,2024-03-23,US,android,18-24,paid_social,False,False,47150
P01424,2024-02-15,FR,ios,18-24,paid_social,False,False,12122
P01425,2024-01-08,FR,android,25-34,paid_social,False,False,43827
P01426,2024-02-20,US,android,45+,organic,False,True,13335
P01427,2024-02-05,FR,android,18-24,paid_social,False,False,21677
P01428,2024-01-25,DE,ios,25-34,influencer,False,True,28223
P01429,2024-01-16,TR,android,25-34,influencer,False,False,29814
P01430,2024-02-28,ID,android,25-34,organic,False,False,18075
P01431,2024-01-12,IN,ios,13-17,paid_social,False,False,43185
P01432,2024-03-25,ID,android,25-34,organic,False,False,11258
P01433,2024-01-28,GB,android,13-17,organic,False,False,30527
P01434,2024-03-23,US,android,25-34,organic,False,False,10139
P01435,2024-03-22,US,android,25-34,cross_promo,False,False,42325
P01436,2024-03-17,BR,android,18-24,organic,False,False,40503
P01437,2024-01-03,GB,android,35-44,organic,False,False,19514
P01438,2024-01-07,US,ios,13-17,organic,True,False,20917
P01439,2024-02-12,GB,ios,35-44,organic,False,False,29097
P01440,2024-02-01,FR,android,18-24,influencer,False,False,17788
P01441,2024-01-17,US,android,18-24,organic,False,False,25061
P01442,2024-03-13,GB,android,13-17,organic,False,False,9947
P01443,2024-01-27,ID,ios,45+,influencer,False,False,15544
P01444,2024-01-09,TR,ios,13-17,paid_social,False,False,20014
P01445,2024-03-11,US,android,18-24,influencer,True,False,14795
P01446,2024-01-27,GB,ios,18-24,paid_social,False,False,32632
P01447,2024-03-16,PH,android,25-34,organic,False,False,19352
P01448,2024-01-28,FR,android,25-34,influencer,False,True,23653
P01449,2024-01-30,GB,android,13-17,organic,False,False,1579
P01450,2024-02-12,IN,android,18-24,paid_social,False,False,31758
P01451,2024-01-19,DE,android,18-24,paid_social,False,False,43755
P01452,2024-03-17,TR,android,18-24,organic,False,True,38760
P01453,2024-01-01,IN,android,18-24,influencer,False,False,32818
P01454,2024-02-05,US,ios,25-34,cross_promo,False,False,6452
P01455,2024-01-19,FR,android,18-24,app_store_search,False,True,37921
P01456,2024-01-17,GB,android,18-24,influencer,False,False,15340
P01457,2024-03-10,GB,android,18-24,paid_social,False,False,46668
P01458,2024-02-02,US,android,45+,organic,False,False,47738
P01459,2024-01-23,DE,android,45+,organic,False,False,2787
P01460,2024-01-15,ID,android,35-44,paid_social,False,False,46149
P01461,2024-03-25,DE,android,18-24,paid_social,True,True,48357
P01462,2024-01-04,US,android,13-17,app_store_search,False,False,15839
P01463,2024-01-17,DE,android,18-24,paid_social,False,False,2155
P01464,2024-01-02,FR,android,18-24,paid_social,False,False,7019
P01465,2024-02-15,US,android,18-24,paid_social,False,True,20614
P01466,2024-01-31,FR,android,25-34,cross_promo,False,False,26190
P01467,2024-03-16,ID,android,35-44,influencer,False,False,40375
P01468,2024-02-11,TR,ios,35-44,influencer,False,False,10928
P01469,2024-01-03,MX,android,18-24,paid_social,False,False,48425
P01470,2024-01-23,IN,android,25-34,cross_promo,False,True,8598
P01471,2024-02-03,MX,android,18-24,organic,False,False,44339
P01472,2024-01-07,TR,android,13-17,cross_promo,False,False,20581
P01473,2024-01-17,ID,android,25-34,paid_social,False,False,48974
P01474,2024-02-23,BR,ios,13-17,paid_social,False,False,44655
P01475,2024-03-08,GB,ios,18-24,paid_social,False,False,47796
P01476,2024-01-15,PH,ios,18-24,influencer,False,False,48743
P01477,2024-01-09,MX,android,25-34,organic,False,False,46607
P01478,2024-03-01,PH,android,25-34,cross_promo,False,False,13919
P01479,2024-02-27,ID,android,18-24,paid_social,False,False,38180
P01480,2024-02-16,PH,android,35-44,paid_social,False,False,4499
P01481,2024-03-06,US,android,18-24,organic,False,False,37677
P01482,2024-03-16,IN,android,18-24,paid_social,False,False,48246
P01483,2024-01-14,US,ios,25-34,paid_social,False,False,43862
P01484,2024-02-27,BR,android,25-34,paid_social,False,False,25602
P01485,2024-03-05,BR,android,45+,influencer,False,False,29692
P01486,2024-01-29,ID,android,18-24,paid_social,True,False,40422
P01487,2024-03-19,GB,android,25-34,app_store_search,False,False,48750
P01488,2024-01-06,ID,android,25-34,influencer,False,False,21760
P01489,2024-03-25,ID,android,35-44,cross_promo,False,False,2920
P01490,2024-03-07,BR,android,13-17,organic,False,False,24085
P01491,2024-02-08,ID,android,25-34,paid_social,True,False,22925
P01492,2024-02-28,BR,ios,25-34,paid_social,False,False,5615
P01493,2024-03-23,US,ios,18-24,paid_social,False,False,37083
P01494,2024-01-04,DE,android,18-24,cross_promo,False,False,45228
P01495,2024-01-08,GB,android,18-24,organic,False,False,2783
P01496,2024-03-02,DE,ios,25-34,organic,False,True,9605
P01497,2024-02-21,ID,ios,35-44,cross_promo,False,False,45557
P01498,2024-02-24,ID,android,25-34,organic,False,False,44608
P01499,2024-03-28,TR,android,25-34,influencer,False,False,19192
P01500,2024-01-14,IN,android,18-24,paid_social,False,False,3331
P01501,2024-03-03,ID,ios,13-17,cross_promo,False,False,31856
P01502,2024-02-26,US,ios,18-24,organic,False,False,49949
P01503,2024-01-10,BR,android,18-24,organic,False,False,2846
P01504,2024-01-11,ID,ios,18-24,paid_social,False,False,33697
P01505,2024-02-11,ID,android,18-24,app_store_search,False,False,37586
P01506,2024-03-18,IN,ios,18-24,paid_social,False,False,35030
P01507,2024-01-19,IN,android,18-24,paid_social,False,False,12775
P01508,2024-01-09,DE,ios,18-24,influencer,False,False,7549
P01509,2024-01-17,MX,android,18-24,app_store_search,False,False,22437
P01510,2024-02-05,PH,android,13-17,cross_promo,False,True,23958
P01511,2024-03-20,GB,android,35-44,app_store_search,False,False,24243
P01512,2024-03-22,FR,ios,35-44,organic,True,False,42177
P01513,2024-03-15,US,ios,25-34,organic,False,False,42424
P01514,2024-03-11,US,ios,13-17,influencer,False,False,28984
P01515,2024-02-11,US,ios,25-34,cross_promo,False,False,36942
P01516,2024-02-18,DE,android,35-44,organic,False,False,37538
P01517,2024-03-17,TR,android,25-34,organic,False,False,5833
P01518,2024-03-08,BR,android,13-17,cross_promo,False,False,23386
P01519,2024-02-07,TR,android,25-34,organic,False,False,34813
P01520,2024-02-28,US,android,35-44,paid_social,False,False,33805
P01521,2024-03-05,FR,android,25-34,paid_social,False,True,6242
P01522,2024-03-18,BR,android,25-34,paid_social,False,False,28704
P01523,2024-02-25,US,android,18-24,influencer,False,True,42419
P01524,2024-01-13,ID,android,18-24,paid_social,True,False,24832
P01525,2024-03-30,BR,android,13-17,influencer,False,False,12321
P01526,2024-01-15,BR,ios,25-34,influencer,False,True,38930
P01527,2024-03-24,BR,android,13-17,paid_social,False,False,32407
P01528,2024-03-24,PH,ios,18-24,influencer,False,False,4073
P01529,2024-03-11,IN,android,18-24,organic,False,False,17667
P01530,2024-01-28,BR,android,25-34,organic,True,False,16035
P01531,2024-02-25,DE,ios,13-17,organic,False,True,6732
P01532,2024-02-27,GB,android,25-34,organic,False,False,3487
P01533,2024-01-30,BR,android,25-34,paid_social,False,False,34952
P01534,2024-02-22,ID,android,13-17,cross_promo,False,False,29425
P01535,2024-02-13,US,android,13-17,influencer,False,False,46658
P01536,2024-02-28,US,android,13-17,cross_promo,False,False,19571
P01537,2024-02-21,GB,android,35-44,paid_social,False,False,29075
P01538,2024-02-23,US,android,18-24,paid_social,True,False,42185
P01539,2024-01-13,IN,android,18-24,paid_social,False,False,5495
P01540,2024-02-10,GB,android,13-17,organic,False,False,18681
P01541,2024-02-24,US,ios,25-34,organic,False,False,14781
P01542,2024-02-10,IN,android,35-44,influencer,False,False,39865
P01543,2024-03-26,BR,android,35-44,app_store_search,False,False,8469
P01544,2024-02-02,FR,ios,25-34,organic,False,False,45167
P01545,2024-02-17,ID,android,13-17,organic,False,False,16202
P01546,2024-01-20,PH,android,13-17,cross_promo,False,False,19928
P01547,2024-03-28,IN,android,13-17,organic,True,False,10985
P01548,2024-03-01,US,android,18-24,cross_promo,False,False,39599
P01549,2024-01-09,DE,android,13-17,influencer,False,False,16775
P01550,2024-01-12,FR,ios,18-24,app_store_search,False,False,968
P01551,2024-01-11,DE,android,18-24,paid_social,False,False,10382
P01552,2024-01-12,PH,android,45+,influencer,False,False,5151
P01553,2024-02-25,TR,android,25-34,paid_social,False,False,26804
P01554,2024-01-13,BR,android,35-44,influencer,False,False,43586
P01555,2024-02-17,US,android,25-34,paid_social,False,False,32259
P01556,2024-01-17,DE,android,13-17,organic,False,False,20748
P01557,2024-03-12,ID,android,25-34,paid_social,False,False,19691
P01558,2024-01-08,PH,android,18-24,paid_social,False,False,32020
P01559,2024-03-16,TR,android,25-34,cross_promo,False,False,43560
P01560,2024-03-12,BR,android,18-24,influencer,False,False,27256
P01561,2024-03-12,BR,ios,45+,influencer,True,False,6125
P01562,2024-02-12,MX,android,18-24,organic,False,False,4370
P01563,2024-03-26,BR,android,18-24,influencer,False,False,4838
P01564,2024-01-16,PH,android,45+,paid_social,False,False,48943
P01565,2024-02-22,ID,android,13-17,cross_promo,False,False,3134
P01566,2024-02-15,GB,android,25-34,app_store_search,False,True,45459
P01567,2024-03-26,US,android,25-34,organic,False,False,43199
P01568,2024-02-24,DE,android,35-44,cross_promo,False,True,11556
P01569,2024-01-07,ID,ios,45+,organic,False,False,33822
P01570,2024-02-06,IN,android,45+,paid_social,False,False,27977
P01571,2024-03-17,US,android,13-17,paid_social,False,False,20113
P01572,2024-02-09,MX,ios,35-44,organic,True,True,30566
P01573,2024-02-15,TR,ios,25-34,influencer,True,False,2669
P01574,2024-01-14,US,ios,25-34,organic,False,False,49427
P01575,2024-03-14,US,android,13-17,organic,False,False,16081
P01576,2024-03-05,US,android,25-34,influencer,False,False,12938
P01577,2024-01-28,DE,android,45+,influencer,False,False,5717
P01578,2024-01-20,DE,android,35-44,app_store_search,True,False,12282
P01579,2024-03-25,IN,android,18-24,influencer,False,False,47659
P01580,2024-03-02,BR,android,13-17,influencer,False,True,42065
P01581,2024-01-29,ID,ios,18-24,paid_social,False,False,14201
P01582,2024-01-14,DE,android,35-44,organic,False,False,16289
P01583,2024-02-14,IN,ios,25-34,organic,False,False,24406
P01584,2024-03-12,FR,android,18-24,paid_social,False,False,31286
P01585,2024-02-17,US,android,13-17,influencer,False,False,12873
P01586,2024-01-15,GB,android,18-24,paid_social,False,False,16512
P01587,2024-02-05,ID,android,18-24,influencer,False,True,28927
P01588,2024-03-14,ID,android,35-44,paid_social,False,False,23461
P01589,2024-01-29,GB,android,25-34,organic,False,False,20710
P01590,2024-02-24,GB,ios,18-24,organic,False,False,19952
P01591,2024-03-12,FR,android,18-24,cross_promo,False,False,13448
P01592,2024-03-20,US,android,13-17,influencer,False,False,15198
P01593,2024-03-19,US,android,45+,cross_promo,False,False,7622
P01594,2024-03-27,GB,android,18-24,organic,False,False,40848
P01595,2024-03-23,IN,android,18-24,app_store_search,False,False,2402
P01596,2024-03-12,BR,android,18-24,organic,False,False,36324
P01597,2024-01-04,US,android,25-34,organic,False,False,28467
P01598,2024-03-18,US,android,25-34,app_store_search,False,False,34961
P01599,2024-03-25,TR,android,25-34,organic,False,False,43007
P01600,2024-03-29,US,android,18-24,influencer,True,False,20739
P01601,2024-02-04,BR,android,18-24,organic,False,False,18518
P01602,2024-01-04,BR,android,13-17,influencer,False,False,26547
P01603,2024-01-24,BR,android,25-34,app_store_search,True,False,28936
P01604,2024-02-04,US,android,13-17,paid_social,False,False,20287
P01605,2024-03-30,IN,android,25-34,influencer,False,False,41351
P01606,2024-02-09,US,ios,35-44,organic,False,False,25476
P01607,2024-02-13,PH,android,35-44,influencer,False,False,12875
P01608,2024-02-14,BR,ios,18-24,paid_social,False,True,10686
P01609,2024-01-01,IN,ios,18-24,organic,False,False,17536
P01610,2024-01-24,TR,android,13-17,paid_social,False,False,34062
P01611,2024-01-19,DE,android,25-34,organic,False,False,48216
P01612,2024-03-13,IN,android,35-44,app_store_search,False,False,25041
P01613,2024-03-25,BR,ios,18-24,paid_social,False,False,31653
P01614,2024-02-21,BR,android,18-24,organic,False,True,21673
P01615,2024-01-09,GB,android,35-44,paid_social,False,False,10367
P01616,2024-01-19,FR,android,35-44,paid_social,False,False,19629
P01617,2024-03-22,GB,ios,18-24,influencer,False,True,46105
P01618,2024-01-04,IN,ios,25-34,app_store_search,False,False,23100
P01619,2024-01-12,MX,android,18-24,paid_social,False,False,6654
P01620,2024-03-08,ID,android,13-17,cross_promo,False,False,25063
P01621,2024-01-28,US,android,35-44,paid_social,True,False,19322
P01622,2024-02-18,IN,android,35-44,organic,False,True,19010
P01623,2024-02-23,FR,ios,25-34,influencer,False,True,12693
P01624,2024-02-28,US,android,13-17,paid_social,False,True,9241
P01625,2024-02-13,GB,android,35-44,influencer,False,True,29778
P01626,2024-01-21,US,android,18-24,cross_promo,False,False,36843
P01627,2024-02-17,IN,ios,18-24,paid_social,False,False,12651
P01628,2024-02-09,US,ios,25-34,app_store_search,True,False,25966
P01629,2024-02-11,ID,android,13-17,influencer,False,False,9275
P01630,2024-03-13,MX,android,25-34,paid_social,False,False,45606
P01631,2024-03-17,BR,android,25-34,influencer,False,False,1658
P01632,2024-01-11,GB,android,18-24,paid_social,False,False,28963
P01633,2024-01-07,PH,android,18-24,app_store_search,False,False,6932
P01634,2024-01-20,TR,android,18-24,influencer,False,False,14248
P01635,2024-01-21,BR,android,13-17,organic,False,False,24437
P01636,2024-03-20,ID,ios,25-34,paid_social,False,False,39727
P01637,2024-01-07,US,android,35-44,influencer,True,False,18201
P01638,2024-03-27,FR,android,13-17,organic,False,False,41150
P01639,2024-01-11,TR,android,13-17,organic,True,False,49612
P01640,2024-02-04,IN,android,25-34,paid_social,False,False,24355
P01641,2024-02-26,PH,ios,35-44,paid_social,False,False,14999
P01642,2024-03-25,IN,android,18-24,paid_social,False,False,6376
P01643,2024-02-24,DE,android,18-24,organic,False,False,3476
P01644,2024-03-03,US,android,25-34,organic,False,False,4366
P01645,2024-03-18,MX,android,18-24,influencer,False,True,48974
P01646,2024-02-26,US,android,13-17,paid_social,False,False,25733
P01647,2024-02-23,PH,android,25-34,organic,False,False,12458
P01648,2024-02-04,MX,android,25-34,paid_social,False,True,32795
P01649,2024-01-28,GB,ios,25-34,influencer,False,False,20615
P01650,2024-03-06,US,android,25-34,organic,False,False,11164
P01651,2024-01-15,BR,android,25-34,organic,False,False,39316
P01652,2024-02-14,BR,ios,18-24,organic,False,True,3024
P01653,2024-02-25,BR,android,18-24,cross_promo,False,False,29559
P01654,2024-01-15,US,android,13-17,influencer,False,False,1264
P01655,2024-02-06,FR,android,13-17,influencer,False,False,9047
P01656,2024-03-27,IN,android,25-34,influencer,False,False,44985
P01657,2024-03-27,BR,android,35-44,influencer,False,False,6587
P01658,2024-03-16,ID,android,45+,paid_social,False,False,6577
P01659,2024-03-03,ID,ios,25-34,influencer,False,False,17635
P01660,2024-03-08,DE,android,18-24,organic,False,False,45564
P01661,2024-03-26,IN,android,13-17,influencer,False,False,3870
P01662,2024-02-09,TR,android,35-44,cross_promo,False,False,34094
P01663,2024-01-06,IN,android,25-34,paid_social,True,False,9217
P01664,2024-01-29,FR,android,25-34,paid_social,False,False,49513
P01665,2024-02-20,TR,android,25-34,organic,False,False,17602
P01666,2024-03-17,US,ios,25-34,influencer,True,False,605
P01667,2024-01-08,FR,android,35-44,influencer,False,False,22343
P01668,2024-01-01,US,android,13-17,cross_promo,False,False,13003
P01669,2024-01-27,PH,android,25-34,paid_social,False,True,43257
P01670,2024-02-08,ID,android,35-44,cross_promo,False,False,32089
P01671,2024-01-28,TR,android,18-24,paid_social,False,False,17661
P01672,2024-01-18,TR,android,25-34,cross_promo,False,False,16782
P01673,2024-02-02,PH,android,18-24,paid_social,False,False,30029
P01674,2024-02-07,PH,android,45+,paid_social,False,True,13487
P01675,2024-02-11,BR,android,13-17,paid_social,False,False,47501
P01676,2024-01-16,US,android,25-34,influencer,False,False,39042
P01677,2024-01-01,ID,android,13-17,app_store_search,True,False,22065
P01678,2024-03-04,US,ios,25-34,organic,False,False,10844
P01679,2024-02-25,GB,android,13-17,organic,False,False,19323
P01680,2024-01-23,BR,android,18-24,app_store_search,False,False,25397
P01681,2024-01-17,FR,android,18-24,paid_social,True,False,45957
P01682,2024-02-18,DE,android,35-44,influencer,False,False,17328
P01683,2024-03-09,PH,android,18-24,paid_social,False,False,43739
P01684,2024-03-31,US,android,13-17,organic,False,False,38733
P01685,2024-01-30,TR,android,25-34,cross_promo,False,False,45389
P01686,2024-03-05,TR,ios,18-24,influencer,False,True,29715
P01687,2024-03-12,ID,android,35-44,paid_social,False,False,39116
P01688,2024-03-26,DE,android,13-17,paid_social,False,False,17580
P01689,2024-02-15,MX,android,25-34,cross_promo,False,False,823
P01690,2024-01-10,US,ios,18-24,organic,False,False,26472
P01691,2024-02-20,IN,android,13-17,cross_promo,False,False,7084
P01692,2024-01-06,ID,android,25-34,organic,False,False,12455
P01693,2024-02-25,US,android,25-34,influencer,False,False,10607
P01694,2024-01-03,BR,android,25-34,app_store_search,False,False,16919
P01695,2024-02-28,US,android,18-24,influencer,False,False,47004
P01696,2024-01-10,US,ios,18-24,paid_social,False,False,19394
P01697,2024-02-10,US,android,18-24,influencer,False,False,49004
P01698,2024-03-14,FR,ios,45+,paid_social,False,False,10819
P01699,2024-02-24,IN,android,18-24,organic,False,True,11969
P01700,2024-03-14,FR,android,18-24,app_store_search,False,False,17333
P01701,2024-02-21,ID,android,18-24,influencer,False,False,11700
P01702,2024-03-31,BR,android,25-34,influencer,False,True,31792
P01703,2024-03-22,IN,ios,18-24,paid_social,False,False,33311
P01704,2024-02-23,ID,ios,35-44,organic,False,False,36668
P01705,2024-02-07,US,ios,18-24,organic,False,False,11945
P01706,2024-01-15,DE,android,35-44,paid_social,True,False,36992
P01707,2024-02-21,US,android,13-17,cross_promo,False,False,46526
P01708,2024-01-03,DE,android,25-34,paid_social,False,False,47717
P01709,2024-02-11,DE,ios,35-44,cross_promo,False,False,35634
P01710,2024-01-22,US,android,13-17,organic,False,False,18630
P01711,2024-03-20,US,android,45+,paid_social,False,True,41036
P01712,2024-02-28,MX,android,18-24,organic,False,False,24944
P01713,2024-03-29,ID,android,45+,paid_social,False,False,23360
P01714,2024-02-16,US,ios,25-34,organic,False,False,12813
P01715,2024-01-12,FR,android,18-24,app_store_search,False,False,49500
P01716,2024-02-25,US,android,18-24,organic,False,True,4601
P01717,2024-01-14,GB,android,18-24,app_store_search,False,False,12930
P01718,2024-02-01,FR,android,13-17,paid_social,False,False,4333
P01719,2024-02-25,BR,android,13-17,app_store_search,False,False,5399
P01720,2024-03-16,US,android,13-17,paid_social,False,False,17839
P01721,2024-02-21,US,ios,18-24,app_store_search,False,False,40204
P01722,2024-03-08,BR,ios,25-34,organic,False,False,20195
P01723,2024-01-11,US,android,13-17,influencer,False,False,27848
P01724,2024-02-20,GB,android,13-17,app_store_search,False,False,23693
P01725,2024-02-09,US,ios,25-34,organic,False,False,47715
P01726,2024-02-13,IN,android,18-24,organic,False,False,46729
P01727,2024-01-29,FR,android,13-17,paid_social,False,False,40854
P01728,2024-02-12,PH,android,13-17,app_store_search,False,False,36450
P01729,2024-01-22,DE,android,35-44,paid_social,False,True,1854
P01730,2024-01-10,BR,android,35-44,paid_social,False,False,31558
P01731,2024-03-06,DE,ios,18-24,organic,False,False,2985
P01732,2024-03-22,IN,android,25-34,organic,False,False,43585
P01733,2024-01-15,ID,android,25-34,cross_promo,False,False,19278
P01734,2024-03-08,US,android,25-34,organic,False,False,40264
P01735,2024-03-06,TR,android,25-34,influencer,False,False,33326
P01736,2024-01-25,ID,android,25-34,app_store_search,False,False,19280
P01737,2024-02-14,US,android,18-24,organic,True,False,34022
P01738,2024-02-14,BR,android,13-17,influencer,False,False,15667
P01739,2024-03-23,ID,android,18-24,organic,False,False,18065
P01740,2024-01-19,PH,ios,35-44,influencer,True,False,48846
P01741,2024-01-31,MX,ios,25-34,organic,True,False,21655
P01742,2024-01-14,MX,android,35-44,influencer,False,False,10006
P01743,2024-01-19,US,android,45+,paid_social,False,False,6283
P01744,2024-02-02,ID,android,13-17,paid_social,False,False,41622
P01745,2024-01-26,ID,android,25-34,influencer,False,False,45076
P01746,2024-01-23,US,android,25-34,organic,False,True,3325
P01747,2024-03-18,BR,android,45+,influencer,False,True,30783
P01748,2024-01-20,MX,android,45+,paid_social,True,False,3143
P01749,2024-03-24,US,ios,25-34,influencer,False,True,35805
P01750,2024-01-10,IN,ios,18-24,organic,False,False,12417
P01751,2024-01-23,US,ios,25-34,influencer,False,False,31300
P01752,2024-03-21,US,android,13-17,organic,False,False,26526
P01753,2024-03-04,BR,android,25-34,paid_social,False,False,28896
P01754,2024-02-29,FR,android,35-44,organic,False,False,37443
P01755,2024-03-13,PH,android,18-24,influencer,False,False,27606
P01756,2024-03-15,FR,android,25-34,organic,False,False,39916
P01757,2024-02-27,ID,android,18-24,cross_promo,False,False,7551
P01758,2024-03-28,US,android,18-24,cross_promo,False,False,49258
P01759,2024-03-13,IN,ios,18-24,organic,False,False,35436
P01760,2024-03-23,ID,android,25-34,influencer,False,False,47680
P01761,2024-03-22,PH,android,45+,organic,False,True,2246
P01762,2024-03-20,US,android,45+,paid_social,False,False,39421
P01763,2024-02-11,ID,android,13-17,influencer,False,False,43901
P01764,2024-03-21,US,android,35-44,influencer,False,False,7649
P01765,2024-02-10,BR,android,25-34,influencer,False,False,49663
P01766,2024-01-20,MX,android,18-24,organic,False,False,41209
P01767,2024-02-26,ID,android,13-17,paid_social,False,True,888
P01768,2024-01-09,ID,android,18-24,organic,False,True,41983
P01769,2024-03-01,ID,android,35-44,influencer,False,True,29424
P01770,2024-02-26,ID,android,25-34,paid_social,False,True,41559
P01771,2024-03-21,MX,ios,25-34,influencer,False,True,11075
P01772,2024-02-08,TR,android,18-24,organic,False,False,22699
P01773,2024-02-05,FR,android,25-34,paid_social,False,False,47972
P01774,2024-03-16,MX,android,13-17,paid_social,False,False,9950
P01775,2024-01-08,BR,ios,18-24,organic,False,False,5413
P01776,2024-02-15,GB,ios,25-34,paid_social,False,False,39305
P01777,2024-03-05,ID,android,13-17,cross_promo,False,False,3569
